identifier1	identifier2	annotator	judgment	comment	lemma	timestamp
253_(John 15:13)-c2	247_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	247_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	247_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	247_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	254_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	254_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	254_(John 15:13)-c1	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	254_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c1	253_(John 15:13)-c1	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-1.9929082587573317		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	253_(John 15:13)-c1	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	253_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	2.1562398014446478		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
240_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	242_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c1	242_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c2	242_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	248_(John 15:13)-c1	AndreaMariaC	-1.9929082587573317		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	248_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
248_(John 15:13)-c2	248_(John 15:13)-c1	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	248_(John 15:13)-c1	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	248_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
249_(John 15:13)-c2	248_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
240_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-1.9929082587573317		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
251_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
243_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	2.1562398014446478		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
242_(John 15:13)-c1	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
254_(John 15:13)-c2	251_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	243_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	243_(John 15:13)-c2	AndreaMariaC	-1.9929082587573317		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
252_(John 15:13)-c2	243_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	243_(John 15:13)-c2	AndreaMariaC	-1.9929082587573317		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	243_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	241_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	241_(John 15:13)-c1	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	250_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c2	250_(John 15:13)-c2	AndreaMariaC	0.7731904480439878		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	250_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c2	244_(John 15:13)-c2	AndreaMariaC	2.1562398014446478		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c1	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
253_(John 15:13)-c1	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
247_(John 15:13)-c2	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
245_(John 15:13)-c1	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
250_(John 15:13)-c2	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
246_(John 15:13)-c1	244_(John 15:13)-c2	AndreaMariaC	-0.609858905356672		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
241_(John 15:13)-c2	244_(John 15:13)-c2	AndreaMariaC	2.1562398014446478		Greater_love_has_no_one_than_this:_to_lay_down_one's_life_for_one's_friends	
